Kingdom;Phylum;Class;Order;Family;Genus;Species
df37dc938cb4f9190a963fd995da0aa5;NA;Planctomycetota;Planctomycetes;Planctomycetales;NA;NA;NA
df3b04876507e0cf53159bee4f935716;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Terrimonas;NA
df4288930c1a631e14fa9b6e8f2717ff;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
df47d9f2d8aa992124044cbb3d7df322;NA;Acidobacteriota;Holophagae;Subgroup 7;NA;NA;NA
df4d0fb44317253dcf926202aa31164c;NA;Verrucomicrobiota;Verrucomicrobiia;Pedosphaerales;Pedosphaeraceae;NA;NA
df4d31d94108a04b6b06dc723670e28f;NA;Bacillota;Limnochordia;NA;NA;Hydrogenispora;NA
df573361fa489374e4d0b25eccf908ac;NA;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;NA;NA
df598fe281be09fc5e11a77af23f71eb;NA;Latescibacterota;NA;NA;NA;NA;NA
df72406ff2190c33be357b3212d8dafe;NA;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;Roseimicrobium;NA
df7ec0219ee1300251d07cad28040ffa;NA;Pseudomonadota;Gammaproteobacteria;Rickettsiellales;Rickettsiellaceae;Aquicella;NA
df8eac5df28e2f6a8dcbb7d0c47d07f4;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;B1-7BS;NA;NA
df93cb0d096c7641be5f9e0a78f977e7;NA;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101 soil group;NA;NA
df978f72aa2ac2af99c65e401ee18438;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
dfba069861c9fae413e35a2a7fb50c04;NA;Actinomycetota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Nocardioides;NA
dfba92f6ae66484615efbd02c598c149;NA;Actinomycetota;Actinobacteria;Frankiales;NA;NA;NA
dfbcc272b1c60348c1d9620a48aa2663;NA;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Chryseotalea;NA
dfc4c04166b2d04f3d87b365b101dc83;NA;Actinomycetota;Rubrobacteria;Rubrobacterales;Rubrobacteriaceae;Rubrobacter;NA
dfd4efb38535b84e33d4a9366c189e0f;NA;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;NA
dfd93c70fdf150296a3c59ef1412f7df;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
dfe14a18e7453ffcf38619f06d39f168;NA;Acidobacteriota;Blastocatellia;2024-11-01 00:00:00;NA;NA;NA
dff7945798e02c44530f947699577e1c;NA;Acidobacteriota;Vicinamibacteria;Subgroup 17;NA;NA;NA
dffb31e65eb2ce442ec93b1412f3aac1;NA;Actinomycetota;Thermoleophilia;Gaiellales;NA;NA;NA
e001b76e4cdb31490e41a6b35d3a8e01;NA;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;JGI 0001001-H03;NA
e008a4d3da133006d68edf426f266cea;NA;Verrucomicrobiota;Verrucomicrobiia;Pedosphaerales;Pedosphaeraceae;NA;NA
e00d7c47869634cad43cb570b4f11b5e;NA;Chloroflexota;TK10;NA;NA;NA;NA
e015e50180a9c6fee8fbc87375f8d16c;NA;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Tautonia;NA
e0192ec761568c8178e1c9d4a7bcc27b;NA;Chloroflexota;AD3;NA;NA;NA;NA
e01ba66b5b9c0a660431820b384a776b;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
e03ac640015d982e53d1451a66256f37;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
e058fafb5888f814241bdb7c71b4342d;NA;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Baekduia;NA
e0591e715f47d453b5b4ea1195992e70;NA;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;NA;NA
e05cc3044d7fa81b425141aac838e75a;NA;Methylomirabilota;Methylomirabilia;Rokubacteriales;NA;NA;NA
e0640df7a2de72a311acc5ecb4734c36;NA;Pseudomonadota;Alphaproteobacteria;Elsterales;NA;NA;NA
e06cd0858b41fc2d4aa005a4467c7ebb;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
e07b25a8ce9cbbaeaa2e22903418a0f7;NA;Chlamydiota;Chlamydiia;Chlamydiales;Parachlamydiaceae;NA;NA
e086258b9295ed4c12549bbe5a416200;NA;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;Vicingus;NA
e0d6addd6645fe258b880d1685d063a7;NA;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;NA;NA
e0d7bbf2fa35f7c817152843144c52cd;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
e0db93cad00c8d402172dbbd92f729e4;NA;Myxococcota;Polyangiia;Polyangiales;Sandaracinaceae;NA;NA
e0ec7c63292bb8db1c2d7d0b9c8c3abb;NA;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;NA;NA
e0f7e82d70de1c672d162bcfa9dda10d;NA;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Microvirga;NA
e1009d467d68d174b7b4f37a38ca7248;NA;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;NA
e101ccc9d90239a714d216e13e8afb2a;NA;Pseudomonadota;Alphaproteobacteria;NA;NA;NA;NA
e121f3167b636f09819e842c9bf9aa62;NA;Gemmatimonadota;S0134 terrestrial group;NA;NA;NA;NA
e127f5ff524534e801d69c0fcb287aa0;NA;Acidobacteriota;Subgroup 22;NA;NA;NA;NA
e14274f5648463ba444523c5b4246186;NA;Methylomirabilota;Methylomirabilia;Rokubacteriales;WX65;NA;NA
e15c80235cb25deeda588392885e7c6f;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Puia;NA
e165fcaea79b3bc91174636464d0054f;NA;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;NA
e184b43ece67a86f30159c51209095e9;NA;Acidobacteriota;Subgroup 22;NA;NA;NA;NA
e188146b6195e409f83d22e085b59e94;NA;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfatirhabdiaceae;Desulfatirhabdium;NA
e1957bd9db9a23778b317179cbb0529b;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
e1a2b3174c96e2711343869a2ab69f3f;NA;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;NA;NA
e1a9c8a589502adc59ba5732e9bb395f;NA;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Aridibacter;NA
e1bb2a622c4419fd664b310da1d3e9df;NA;Chloroflexota;Anaerolineae;Aggregatilineales;A4b;NA;NA
e1ccb4990db31cdacce9d8de0d5a950c;NA;Chloroflexota;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea;NA
e1cf7982f7d524b79590019672c177c8;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Aquabacterium;NA
e1e2b61f3802d12b0b0cf4a238fb5d1d;NA;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;1921-2;NA
e1e6d084d555630d98fa527b554c1b67;NA;Chloroflexota;Dehalococcoidia;SAR202 clade;NA;NA;NA
e1f4f67a064112e25ccf4ba3ff97ad5e;NA;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;NA
e1fc9275c1801b54a8991a3656ef0f6a;NA;Chloroflexota;Chloroflexia;Chloroflexales;Herpetosiphonaceae;Herpetosiphon;NA
e20077d50739623147cd4d5e1317373e;NA;Acidobacteriota;Blastocatellia;2024-11-01 00:00:00;NA;NA;NA
e21027516d27c4c16ab819fa67b56b42;NA;Chloroflexota;Dehalococcoidia;SAR202 clade;NA;NA;NA
e21069aa7c5613cc7c5f8416fa764b3e;NA;Chloroflexota;Chloroflexia;Kallotenuales;AKIW781;NA;NA
e228936cbd87d110e3c72c3c9018c319;NA;Chloroflexota;Ktedonobacteria;Ktedonobacterales;JG30-KF-AS9;NA;NA
e23664988a89bb627c524451e0db7948;NA;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;NA
e23a44217d7e87813924acf60f9ed43b;NA;Chloroflexota;Chloroflexia;Thermomicrobiales;AKYG1722;NA;NA
e23e195d438f029c597217f6a5e460ab;NA;Actinomycetota;MB-A2-108;NA;NA;NA;NA
e241f94da5b89100081cadab60b93cd7;NA;Actinomycetota;Acidimicrobiia;Microtrichales;NA;NA;NA
e24521827fcd18564024e0033326fdf1;NA;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;NA;NA
e273c0fafc08234830e7bb065bd3ecd2;NA;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Pelotalea;NA
e276ff8af586a1bce83f0014db91983d;NA;Pseudomonadota;Gammaproteobacteria;PLTA13;NA;NA;NA
e29ce38b2d312bb31cae7091b35f8533;NA;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Ohtaekwangia;NA
e2a763eb2cd897b0f4097c75180fbe0d;NA;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Devosiaceae;Devosia;NA
e2b63498a1af21d21003a6aac10f0644;NA;Abditibacteriota;Abditibacteriia;Abditibacteriales;Abditibacteriaceae;Abditibacterium;NA
e2c1274723e76fdd9c36b37a1134c19e;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA;NA
e2da0eabe1739d78997600b4d3ef5b4d;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
e2dae53419664311680af17edc0d0820;NA;Acidobacteriota;Holophagae;Subgroup 7;NA;NA;NA
e2dd516d6ca2a123abd43d87087afe15;NA;Planctomycetota;OM190;NA;NA;NA;NA
e2e00efc2a361e5b2f0faa1424e22195;NA;Patescibacteria;Parcubacteria;Candidatus Terrybacteria;NA;NA;NA
e2e35a1e460818419b4e95c4390234ff;NA;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;Xiphinematobacteraceae;Candidatus Xiphinematobacter;NA
e2ed97f5f453994850bcf3419be8f1bf;NA;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Tundrisphaera;NA
e2f783dc01eeb8ab0820b5fdf597639a;NA;Pseudomonadota;Gammaproteobacteria;NA;NA;Acidibacter;NA
e2fab98881bf33be094c20589eaeca5a;NA;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;NA
e3116f7a83d78767513ff4d7a49ecfc8;NA;Myxococcota;Polyangiia;Polyangiales;BIrii41;NA;NA
e322ae761156bd0a8e2284a376e4c8db;NA;Methylomirabilota;Methylomirabilia;Rokubacteriales;NA;NA;NA
e3353ddf828cad88e171624bc6ecf1e9;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
e3577ee0fdc02099e10ac083678acaf8;NA;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;NA;NA
e35bdc04c97d42f6cc7ee411e7c8ec3d;NA;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Salinispira;NA
e360f1a06cc99025f407aa9239fc8071;NA;Planctomycetota;OM190;NA;NA;NA;NA
e36fddadf1443565198e2015e41244f6;NA;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;NA;NA
e380aeef96cd8e71f2c343371065b56b;NA;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;1921-3;NA
e38314d9add8ceffc62f03e9d3185ce5;NA;Actinomycetota;Thermoleophilia;Gaiellales;Gaiellaceae;Gaiella;NA
e3878804a7a753818f93a1bbe8b63505;NA;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pir4 lineage;NA
e397ae962fd55f54598b4e5698a3bece;NA;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus Solibacter;NA
e3a0797425472caeffeaf2413d3826c3;NA;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;NA;NA
e3a8203b817466ab84dabcdd20779229;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
e3b2ace8a7b867e776a63197319d5983;NA;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;NA;NA
e3c615035b70a0417f95884c6b27ba8d;NA;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;NA;NA
e3d52d741dac2a9841f9637e3e39facb;NA;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Tautonia;NA
e3debb827185ecc5a8a9a1916ef3a3ec;NA;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Amaricoccus;NA
e3df0941746442990581f37db9dbdc7b;NA;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;NA;NA
e3e3613cbc0d34ac55697f6586f473c4;NA;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;NA;NA
e3e7407abbf7d01e29201dc9bd5874a8;NA;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;NA;NA
e3e7c4018f82eead13f599aaac91d498;NA;Actinomycetota;Acidimicrobiia;Actinomarinales;NA;NA;NA
e3ea853b5a56ae70c36678629c4edaae;NA;Myxococcota;Polyangiia;Polyangiales;Polyangiaceae;Pajaroellobacter;NA
e406f560783a17767b5ac339800e9120;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;B1-7BS;NA;NA
e408aa89a6f5e48f988c0085347ff611;NA;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;NA;NA
e417f29ef3ff33c6fa0db37ceaa3f978;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;NA
e4191ff339da0f5f01d3b75e735370ce;NA;Pseudomonadota;Alphaproteobacteria;Elsterales;NA;NA;NA
e421f5c91739b96a361070384b580763;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Flavitalea;NA
e4222a566e7113667e308550380a34f5;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;NA
e42f40f860b0d4e243044cb8350b5e93;NA;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;NA;NA
e43436b3350cd420d09b518d524ce0ad;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA;NA
e438b77a236f63da325bcf060e6d0648;NA;Planctomycetota;OM190;NA;NA;NA;NA
e43d7a61b497c029b3de6400c4c259ce;NA;Actinomycetota;Acidimicrobiia;Microtrichales;NA;NA;NA
e444ce01d725177ebb4d31b05cedd489;NA;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;NA
e44b7e920791e3e9337633fd90257b2c;NA;Gemmatimonadota;S0134 terrestrial group;NA;NA;NA;NA
e45b97e546e7736599fe945ec29100a2;NA;Acidobacteriota;Subgroup 22;NA;NA;NA;NA
e45f71467a63095c9454743ddff6e361;NA;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;NA
e462454cee976397192223ce5dbc3284;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Niastella;NA
e46643c59f08300ae92fdf29ee6ac52c;NA;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;NA;NA
e49836110ed7ece7370f60c03b315e1a;NA;Elusimicrobiota;Elusimicrobia;MVP-88;NA;NA;NA
e4b5a03d1d38391fa2d5b5d6e44d66b1;NA;Chloroflexota;Chloroflexia;Chloroflexales;Roseiflexaceae;NA;NA
e4bca94afa38b34df8ec4035de731930;NA;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;NA
e4c16ba2d8832a45ee863b8b0a6837e4;NA;Myxococcota;Polyangiia;Nannocystales;Nannocystaceae;Nannocystis;NA
e4c7f7cb08e102b6c9b202457ae92219;NA;Acidobacteriota;Acidobacteriae;Subgroup 12;NA;NA;NA
e4d618f49eae979f0712c2d6a6bcb23e;NA;Planctomycetota;OM190;NA;NA;NA;NA
e4d663f1c0ca1fef522456534d717cd0;NA;Chlamydiota;Chlamydiia;Chlamydiales;Simkaniaceae;NA;NA
e4d697fbcd57e0e4c753142c7ab514a9;NA;Actinomycetota;MB-A2-108;NA;NA;NA;NA
e4e757e6bd5bad64013036c105cc778c;NA;Latescibacterota;NA;NA;NA;NA;NA
e4ee1d5455be1bc95778c70be34d7e88;NA;Chloroflexota;Chloroflexia;Kallotenuales;AKIW781;NA;NA
e4f9e499de40b358aa10aeca4eb6b14f;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
e4fde00e535d1a1911100c11d6c5c898;NA;Chloroflexota;Anaerolineae;Caldilineales;Caldilineaceae;NA;NA
e501891c1e0e18f05d90c76e0d16db1d;NA;Dependentiae;Babeliae;Babeliales;Vermiphilaceae;NA;NA
e52de05836ab0c953d5881ee4ef529eb;NA;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Hassallia;NA
e53032295629acc5964940233310c5f9;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
e5443708620b608f1dc2c8ef60de101e;NA;Chloroflexota;TK10;NA;NA;NA;NA
e548f3111d20323ed467bb8b199a5af2;NA;Pseudomonadota;Alphaproteobacteria;Elsterales;Elsteraceae;NA;NA
e551b59f5eae1bd6dd748edfe8c4fdd8;NA;Actinomycetota;Actinobacteria;Micrococcales;Micrococcaceae;Arthrobacter;NA
e554a8e4e5fdc6aa9149e6091c85f765;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
e55d60262e92bb871c55e65757cd5354;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;NA;NA
e55f06825549bdb5625ffc0555078f67;NA;Chloroflexota;Anaerolineae;Ardenticatenales;NA;NA;NA
e56009144e155503df18cbe22546290f;NA;Actinomycetota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;NA;NA
e560b5472a4df149dbc5af5b31a694d6;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
e567965191ef1e887d54b353d06e7179;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;NA
e56ca35fc0c6fa03cf9e20245aedeca0;NA;Actinomycetota;Actinobacteria;Catenulisporales;Actinospicaceae;Actinocrinis;NA
e572a398382dd457683a0d4076ccaf50;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Azovibrio;NA
e573faa34032f254a61ca8d3e3417cfe;NA;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;NA;NA
e57523f791a65afeb5c7eba5ac88fe97;NA;Actinomycetota;Acidimicrobiia;Acidimicrobiales;Acidimicrobiaceae;Acidiferrimicrobium;NA
e57a5112b3c0e0312cdbc97fd48f83ab;NA;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;NA;NA
e59531a6adda990caa750a9ad4054743;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;NA;NA
e5a29f7efa9424296897d18fd5bd5529;NA;Pseudomonadota;Alphaproteobacteria;Elsterales;NA;NA;NA
e5a9073a1cdf502f0db7640c932d4edf;NA;Chloroflexota;TK10;NA;NA;NA;NA
e5b321e2103066720c8222589a14b949;NA;Myxococcota;Polyangiia;Polyangiales;Polyangiaceae;Pajaroellobacter;NA
e5b5f37b304a036af220322dbe4c663e;NA;Chloroflexota;Dehalococcoidia;S085;NA;NA;NA
e5bd4b7d6a891dedcd93eac218ab8338;NA;Planctomycetota;OM190;NA;NA;NA;NA
e5c0f2335702b99ea84eeb58093242e8;NA;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Tautonia;NA
e5c2e3044d660ca8c7c8a4cd745ccd6e;NA;Actinomycetota;Acidimicrobiia;Microtrichales;NA;NA;NA
e5d580cae2699b88d6626e5f1e77b824;NA;Chloroflexota;JG30-KF-CM66;NA;NA;NA;NA
e5ee26c605bd754045d1656802c3fbe9;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;Ferruginibacter;NA
e5f24635c45dd388e08d325ceea9df96;NA;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10;NA
e609d8fa680cafe56232c70eab94ca18;NA;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;NA
e60dc1a4110315084054ecafaca93eaf;NA;Verrucomicrobiota;Verrucomicrobiia;Pedosphaerales;Pedosphaeraceae;NA;NA
e61331ef7ce1463c034ca7ae2b3f0a5a;NA;Bacteroidota;Bacteroidia;Chitinophagales;Chitinophagaceae;NA;NA
e61781abd48a58ca1176177a6d0a78b4;NA;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Lysobacter;NA
e618298f9543d7ae601185232cb32ec0;NA;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Chryseotalea;NA
e620b872cbc22113e0c0c1f8efe07997;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Gallionellaceae;Candidatus Nitrotoga;NA
e6364eb27e2c18835005a476682a61b9;NA;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;NA;NA
e6415bc5cef90afa14d6ddad01297c3f;NA;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula;NA
e649add8c2912d21c466a7b8be542b06;NA;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Chryseotalea;NA
e65be51a2924ad48fcb887c5b43b94b0;NA;Chloroflexota;KD4-96;NA;NA;NA;NA
e66802499e9e72f91d2c2aa8cb3642a5;NA;Verrucomicrobiota;Verrucomicrobiia;Pedosphaerales;Pedosphaeraceae;NA;NA
e67824f667945cb81d3f7d26c4b21ccd;NA;Bacillota;Limnochordia;NA;NA;Hydrogenispora;NA
e688a820fe56df8c03ab58245a7b3ee8;NA;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;Gemmata;NA
e689ab6daadcd9001b6bfc98e1a91f1e;NA;Pseudomonadota;Alphaproteobacteria;NA;NA;NA;NA
e69bec05e4f964a78d974c940e2aaee2;NA;Latescibacterota;NA;NA;NA;NA;NA
e6a817b6505e7a2dafe884d711fd0c86;NA;Pseudomonadota;Alphaproteobacteria;Elsterales;NA;NA;NA
e6a9b337c412a43bfe5c49a14798ca77;NA;Verrucomicrobiota;Verrucomicrobiia;Pedosphaerales;Pedosphaeraceae;NA;NA
e6aa0c6b258c830aae1ba63818ffbd3d;NA;Pseudomonadota;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Candidatus Alysiosphaera;NA
e6ac6c48b1fb4daa607b40dfc4a1731c;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;NA
e6bfd0f9477c9f7c7b096c41eb055893;NA;Bacillota;Bacilli;Bacillales;Planococcaceae;Bhargavaea;NA
e6ce6ec4a6b9f9f5f0d3e5379d87d8e5;NA;Elusimicrobiota;Lineage IIa;NA;NA;NA;NA
e6d61637ed057ad00c8f984a05d3abf2;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA;NA
e6d817a91b9df9da19e269978b05af3b;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;Gemmatirosa;NA
e6de9cd8e20a3ebc5a770f258a1fad81;NA;Actinomycetota;Thermoleophilia;Solirubrobacterales;67-14;NA;NA
e6e5b24bedce4e42e4d2e61511da363c;NA;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;NA
e70b426dff95418d0c2ed327718476f8;NA;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;NA
e70c28c30bc7c6e1166c202e528b7efd;NA;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Solirubrobacter;NA
e717579ccdf6f1ec4d818dcf1a40dd88;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;mle1-7;NA
e720d18f0164b8311187d5cbdeac8fed;NA;Actinomycetota;MB-A2-108;NA;NA;NA;NA
e7222c7db6b0dc2ae12cc1d9b5457111;NA;Pseudomonadota;Alphaproteobacteria;NA;NA;NA;NA
e735f2b169b556d65ea2037c4c13edbc;NA;Bacillota;Bacilli;Bacillales;Planococcaceae;Sporosarcina;NA
e7575ea05c2a9b2ae70efdfab5fc0f1d;NA;Acidobacteriota;Blastocatellia;Pyrinomonadales;Pyrinomonadaceae;NA;NA
e760f5bfeeba6c0a7066148aa75c1864;NA;Thermodesulfobacteriota;Desulfobacteria;Desulfobacterales;Desulfobacteraceae;NA;NA
e76cecb3fce819e5b400c96848c6c933;NA;Chloroflexota;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;1921-3;NA
e76f757dc672d57a33066e32eb03ff74;NA;Myxococcota;Polyangiia;Haliangiales;Haliangiaceae;NA;NA
e77c06b853313162261abf12d55751f3;NA;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;NA
e784468e17673b52b7abb495263df961;NA;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Tundrisphaera;NA
e787269565012048525521bb97ab7f90;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA;NA
e78f6485e07a7d5c549253b54cee8959;NA;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;Chthoniobacteraceae;Candidatus Udaeobacter;NA
e7901059f1970cde0f7b07de7dc92512;NA;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sutterellaceae;NA;NA
e79ede06260cd98872287cb052fda177;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;Vicinamibacter;NA
e79ff928ce24c5b736868d5d8bb3fb87;NA;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;Blastocatella;NA
e7acb781674d3ae2649026f5f22e8b8e;NA;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;NA;NA
e7b4f2f5dbba199e612cae1069cf21cd;NA;Planctomycetota;Phycisphaerae;CCM11a;NA;NA;NA
e7b97ea1b384cb35532af8b9b11e0c02;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA;NA
e7c151e866ec829cca541767a6b6459a;NA;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;Vicinamibacteraceae;NA;NA
e7d0ec92fd506cd71d28fb0eea0a4805;NA;Bacteroidota;Bacteroidia;Chitinophagales;NA;NA;NA
e7d8886e9910eecf6017669e897e1c8f;NA;Bacillota;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Alicyclobacillus;NA
e7f2d0e1b2d08349027e26fa8b3b5bb5;NA;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Arenimonas;NA
e7f7b5ab0be81b8a5636e59071bd41f3;NA;Acidobacteriota;Subgroup 22;NA;NA;NA;NA
e7fe709081a693c399de29d1dc3795e1;NA;Planctomycetota;Planctomycetes;NA;NA;NA;NA
